Valor 26348 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 56900 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 59484 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 66702 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 81612 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 47895 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 36922 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 62181 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 63310 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 32521 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 10013 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 90812 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 53775 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 69488 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 73525 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 12932 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 63244 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 88749 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 94412 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 11797 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 71360 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 44217 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 73092 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 10331 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 46728 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 19661 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 47774 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 39982 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 18195 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 74951 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 32595 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 78977 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 12340 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 11390 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 85748 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 63762 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 65234 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 71796 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 80588 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 17014 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 46179 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 45295 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 64528 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 32095 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 94428 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 95770 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 75297 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 65613 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 17674 encontrado em 2 passos, tempo: 0.000000 segundos
Valor 29345 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 46585 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 47180 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 87160 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 86170 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 20637 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 50038 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 91733 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 48661 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 78610 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 36454 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 50908 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 27878 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 46726 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 98399 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 63296 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 16069 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 71905 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 81248 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 57897 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 54215 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 25507 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 23675 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 36228 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 99457 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 59352 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 35011 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 86731 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 50623 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 76571 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 44444 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 96352 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 17776 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 43782 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 59151 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 42496 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 93629 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 16152 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 57205 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 73527 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 40705 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 83837 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 31080 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 42108 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 86163 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 32353 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 20393 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 51950 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 33306 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 68209 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 71854 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 64050 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 42965 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 31458 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 30392 encontrado em 2 passos, tempo: 0.000000 segundos
Valor 52208 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 63822 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 69521 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 10710 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 46776 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 12538 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 24657 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 91824 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 70884 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 76556 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 89002 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 92294 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 98445 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 82603 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 50744 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 67396 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 96127 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 72401 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 65831 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 46142 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 38500 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 61393 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 89277 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 17004 encontrado em 3 passos, tempo: 0.000000 segundos
Valor 50730 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 12492 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 98510 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 10038 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 23303 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 59907 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 93291 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 61363 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 54021 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 77570 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 39289 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 35766 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 31808 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 19702 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 71512 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 98451 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 77050 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 42002 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 32118 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 93993 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 38305 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 77636 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 68777 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 86940 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 36402 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 70686 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 80289 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 88432 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 59179 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 88879 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 77177 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 44552 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 87838 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 76064 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 60262 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 10752 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 49019 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 71192 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 12141 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 58593 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 29894 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 56759 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 65135 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 56255 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 22744 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 95441 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 76847 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 89634 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 88816 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 18265 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 58446 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 20177 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 59693 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 77873 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 73213 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 10067 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 17227 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 93694 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 66718 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 19609 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 42858 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 37445 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 21107 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 70670 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 91299 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 85430 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 56820 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 86337 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 44068 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 40563 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 81166 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 34370 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 92141 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 14793 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 23767 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 84333 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 79230 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 10544 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 79973 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 50322 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 21300 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 21164 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 73321 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 30313 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 34449 encontrado em 2 passos, tempo: 0.000000 segundos
Valor 93565 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 39765 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 17152 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 59236 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 17776 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 19773 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 59456 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 17463 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 95881 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 63516 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 38021 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 51949 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 25294 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 43071 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 23394 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 90167 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 48216 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 90434 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 49690 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 72192 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 66848 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 50084 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 56168 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 97351 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 89828 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 75717 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 93383 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 84184 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 58128 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 11914 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 36345 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 93707 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 20166 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 88077 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 35240 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 25096 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 51782 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 13262 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 29913 encontrado em 2 passos, tempo: 0.000000 segundos
Valor 24281 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 45220 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 38383 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 42427 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 15700 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 49196 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 76572 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 47407 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 67475 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 71908 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 87919 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 13163 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 66408 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 93544 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 11420 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 11823 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 31032 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 89185 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 40293 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 49487 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 17117 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 97637 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 96856 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 58545 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 84980 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 81524 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 74313 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 18699 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 58290 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 37302 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 10167 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 28114 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 57022 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 28928 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 92831 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 53617 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 76794 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 73934 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 98715 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 86329 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 10791 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 74051 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 60963 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 83180 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 43271 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 61797 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 62718 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 23490 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 16140 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 94548 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 95922 encontrado em 3 passos, tempo: 0.000001 segundos
Valor 11952 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 15731 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 28980 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 86577 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 61081 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 32497 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 37037 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 98460 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 40302 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 80975 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 80880 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 17490 encontrado em 2 passos, tempo: 0.000000 segundos
Valor 65442 encontrado em 2 passos, tempo: 0.000000 segundos
Valor 97241 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 30172 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 66275 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 11214 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 37030 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 89712 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 54543 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 14385 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 97305 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 52079 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 61658 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 95257 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 35292 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 22682 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 24075 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 68052 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 63005 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 70724 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 61024 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 90695 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 35223 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 74201 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 96156 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 27180 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 88649 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 49754 encontrado em 3 passos, tempo: 0.000001 segundos
Valor 60535 encontrado em 3 passos, tempo: 0.000001 segundos
Valor 33882 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 74707 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 96072 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 27996 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 46455 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 24240 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 68563 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 10379 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 56397 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 83509 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 24963 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 80286 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 84330 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 21457 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 84182 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 42230 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 59867 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 39985 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 34836 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 90450 encontrado em 3 passos, tempo: 0.000001 segundos
Valor 17090 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 10402 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 52920 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 94566 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 12494 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 60537 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 39183 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 19819 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 69074 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 16210 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 24303 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 23501 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 16550 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 44199 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 19912 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 97045 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 30815 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 12771 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 14908 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 32562 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 20973 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 92282 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 42633 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 73786 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 19632 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 85090 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 79228 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 80206 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 94447 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 21813 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 89651 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 27990 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 41122 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 77750 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 20067 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 35140 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 68702 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 15307 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 57962 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 19520 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 46065 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 61468 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 58685 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 47523 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 88392 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 87706 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 11004 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 24053 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 70521 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 73045 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 38203 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 40146 encontrado em 4 passos, tempo: 0.000001 segundos
Valor 29587 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 40831 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 38242 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 56660 encontrado em 2 passos, tempo: 0.000001 segundos
Valor 53990 encontrado em 3 passos, tempo: 0.000000 segundos
Valor 92061 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 14360 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 16883 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 25500 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 91489 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 90242 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 88478 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 43343 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 29164 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 85062 encontrado em 1 passos, tempo: 0.000000 segundos
Valor 47373 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 19803 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 90130 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 32470 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 65038 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 51794 encontrado em 1 passos, tempo: 0.000001 segundos
Valor 76370 encontrado em 1 passos, tempo: 0.000001 segundos
